index,date,open,high,low,close,volume,marketcap
2334,"Jun 27, 2015",243.55,251.34,243.12,250.99,20488600.0,3594402691.0
2335,"Jun 26, 2015",242.6,243.75,241.55,243.59,13983500.0,3487699724.0
2336,"Jun 25, 2015",240.37,243.33,240.37,242.8,16133100.0,3475370256.0
2337,"Jun 24, 2015",244.28,244.34,240.51,240.51,17344900.0,3441763637.0
2338,"Jun 23, 2015",246.93,247.3,243.13,244.3,15108700.0,3494929113.0
2339,"Jun 22, 2015",243.97,247.92,243.78,246.99,17692500.0,3532599174.0
2340,"Jun 21, 2015",245.1,245.22,241.88,243.94,10600900.0,3488106467.0
2341,"Jun 20, 2015",244.53,245.83,240.63,245.21,20608100.0,3505477188.0
2342,"Jun 19, 2015",249.04,250.98,243.79,244.61,23965300.0,3495994564.0
2343,"Jun 18, 2015",249.43,252.11,244.13,249.01,30980200.0,3557986321.0
2344,"Jun 17, 2015",250.82,256.85,246.48,249.28,43858400.0,3560953387.0
2345,"Jun 16, 2015",236.76,251.74,236.12,250.9,41612000.0,3582987588.0
2346,"Jun 15, 2015",233.42,237.84,233.42,236.82,19912100.0,3381329191.0
2347,"Jun 14, 2015",232.44,234.86,232.0,233.54,12165900.0,3333657006.0
2348,"Jun 13, 2015",229.92,232.65,229.21,232.4,13305300.0,3316504361.0
2349,"Jun 12, 2015",229.71,231.06,229.31,229.98,14017700.0,3281061201.0
2350,"Jun 11, 2015",228.85,230.29,228.77,229.71,14416000.0,3276293900.0
2351,"Jun 10, 2015",228.99,229.78,228.01,228.8,15904800.0,3262644979.0
2352,"Jun 09, 2015",228.54,230.95,227.93,229.05,28353100.0,3265176585.0
2353,"Jun 08, 2015",222.88,229.46,222.84,228.49,23378400.0,3256350969.0
2354,"Jun 07, 2015",225.6,226.19,222.65,222.88,13318400.0,3175547196.0
2355,"Jun 06, 2015",225.01,225.72,224.38,225.62,11131500.0,3213722676.0
2356,"Jun 05, 2015",224.15,225.97,223.18,224.95,18056500.0,3203220875.0
2357,"Jun 04, 2015",225.77,226.58,224.05,224.32,14728100.0,3193504505.0
2358,"Jun 03, 2015",225.74,227.4,223.93,225.87,17752400.0,3214774292.0
2359,"Jun 02, 2015",222.89,226.42,222.42,225.8,20459000.0,3212962177.0
2360,"Jun 01, 2015",230.23,231.71,221.3,222.93,26090500.0,3171172508.0
2361,"May 31, 2015",233.13,233.25,229.54,230.19,14730800.0,3273756425.0
2362,"May 30, 2015",237.09,237.09,232.05,233.35,14098600.0,3317769214.0
2363,"May 29, 2015",237.38,237.52,235.73,237.1,14805000.0,3370295930.0
2364,"May 28, 2015",237.26,237.82,236.65,237.41,13829600.0,3373816958.0
2365,"May 27, 2015",237.07,238.64,236.7,237.28,18837000.0,3371257543.0
2366,"May 26, 2015",237.1,238.24,235.69,237.12,16425000.0,3368066799.0
2367,"May 25, 2015",240.93,241.02,236.64,237.11,14423900.0,3367127977.0
2368,"May 24, 2015",238.98,241.98,238.81,240.95,11508000.0,3420845884.0
2369,"May 23, 2015",240.29,241.02,238.69,238.87,14605000.0,3390435704.0
2370,"May 22, 2015",235.32,240.97,235.06,240.35,27003000.0,3410712372.0
2371,"May 21, 2015",234.02,236.24,233.84,235.34,15108900.0,3338890048.0
2372,"May 20, 2015",231.89,234.68,231.84,234.02,15499400.0,3319170901.0
2373,"May 19, 2015",233.04,234.15,231.82,231.95,14241900.0,3288950473.0
2374,"May 18, 2015",236.89,237.21,232.46,233.13,16780300.0,3304944920.0
2375,"May 17, 2015",236.01,238.02,236.01,236.8,11134300.0,3356176986.0
2376,"May 16, 2015",237.64,237.7,235.29,236.15,11089700.0,3345969203.0
2377,"May 15, 2015",236.96,238.75,236.79,237.6,16329400.0,3365752047.0
2378,"May 14, 2015",236.21,237.8,234.06,236.93,24413700.0,3355311496.0
2379,"May 13, 2015",241.4,243.7,235.04,236.38,27180100.0,3346584200.0
2380,"May 12, 2015",242.15,242.88,240.1,241.11,19282600.0,3412644998.0
2381,"May 11, 2015",240.3,244.27,239.38,242.16,20892300.0,3426529646.0
2382,"May 10, 2015",241.73,244.07,238.85,240.3,15019100.0,3399245238.0
2383,"May 09, 2015",243.77,247.8,239.64,241.83,19790500.0,3420193701.0
2384,"May 08, 2015",237.2,246.27,236.27,243.86,27445500.0,3448119178.0
2385,"May 07, 2015",229.66,239.1,228.57,237.33,29064400.0,3354923757.0
2386,"May 06, 2015",236.25,236.45,229.23,229.78,29587200.0,3247353903.0
2387,"May 05, 2015",238.85,239.2,232.05,236.12,23929100.0,3335976518.0
2388,"May 04, 2015",240.36,242.64,237.81,239.02,21223400.0,3375997790.0
2389,"May 03, 2015",234.88,243.24,234.08,240.36,18494100.0,3394161416.0
2390,"May 02, 2015",232.34,235.73,232.34,234.93,12535500.0,3316683008.0
2391,"May 01, 2015",235.94,238.97,232.08,232.08,18815300.0,3275574610.0
2392,"Apr 30, 2015",225.69,239.56,224.99,236.15,33818600.0,3332094504.0
2393,"Apr 29, 2015",225.59,227.04,223.43,225.81,18936500.0,3185479101.0
2394,"Apr 28, 2015",228.97,229.49,223.07,225.85,21469200.0,3185425042.0
2395,"Apr 27, 2015",219.43,233.3,218.02,229.29,38574000.0,3232938332.0
2396,"Apr 26, 2015",226.41,226.94,214.87,219.43,28943700.0,3093216938.0
2397,"Apr 25, 2015",231.24,232.56,226.34,226.39,13957200.0,3190508610.0
2398,"Apr 24, 2015",235.97,236.3,229.93,231.27,21448700.0,3258311725.0
2399,"Apr 23, 2015",234.05,236.48,233.2,236.46,17036000.0,3330762351.0
2400,"Apr 22, 2015",235.6,237.91,233.48,234.18,23847900.0,3297795229.0
2401,"Apr 21, 2015",224.62,235.27,224.3,235.27,24978000.0,3312299315.0
2402,"Apr 20, 2015",222.61,226.35,221.98,224.63,18364700.0,3161599719.0
2403,"Apr 19, 2015",223.46,226.35,222.37,222.6,15021500.0,3132226860.0
2404,"Apr 18, 2015",222.85,224.32,220.88,223.36,12939000.0,3142049362.0
2405,"Apr 17, 2015",228.57,228.91,221.94,222.88,20429800.0,3134573444.0
2406,"Apr 16, 2015",223.92,229.67,223.92,228.57,24805400.0,3213884952.0
2407,"Apr 15, 2015",219.07,223.83,218.65,223.83,22562000.0,3146465248.0
2408,"Apr 14, 2015",224.76,224.98,216.32,219.16,31719000.0,3080098939.0
2409,"Apr 13, 2015",235.95,236.93,222.0,224.59,31181800.0,3155548414.0
2410,"Apr 12, 2015",236.54,237.73,233.49,236.15,12387900.0,3317129018.0
2411,"Apr 11, 2015",236.02,239.54,234.18,236.55,16365200.0,3321976615.0
2412,"Apr 10, 2015",243.69,243.69,232.77,236.07,28882000.0,3314409567.0
2413,"Apr 09, 2015",244.75,246.12,239.4,243.68,21643500.0,3420248520.0
2414,"Apr 08, 2015",253.06,253.85,244.21,245.02,30086400.0,3438326345.0
2415,"Apr 07, 2015",255.27,255.8,252.21,253.18,18467400.0,3552014128.0
2416,"Apr 06, 2015",260.72,261.8,254.57,255.49,20034200.0,3583466919.0
2417,"Apr 05, 2015",253.76,260.67,251.94,260.6,19649200.0,3654268030.0
2418,"Apr 04, 2015",254.29,255.26,251.1,253.7,12493500.0,3556559216.0
2419,"Apr 03, 2015",253.07,256.04,251.88,254.32,23146600.0,3564354620.0
2420,"Apr 02, 2015",247.09,254.46,245.42,253.01,26272600.0,3544973232.0
2421,"Apr 01, 2015",244.22,247.54,241.16,247.27,22877200.0,3463619267.0
2422,"Mar 31, 2015",247.45,248.73,242.74,244.22,22672000.0,3420112896.0
2423,"Mar 30, 2015",242.88,249.24,239.21,247.53,23009600.0,3465419693.0
2424,"Mar 29, 2015",252.74,253.14,240.85,242.71,21699400.0,3397187115.0
2425,"Mar 28, 2015",246.98,254.21,246.98,252.8,16040900.0,3537377134.0
2426,"Mar 27, 2015",248.57,256.81,245.21,247.03,17274900.0,3455731911.0
2427,"Mar 26, 2015",246.28,254.35,244.9,248.53,25730000.0,3475701380.0
2428,"Mar 25, 2015",247.47,249.19,236.51,246.2,35866900.0,3442129496.0
2429,"Mar 24, 2015",266.58,267.0,244.15,245.6,40073700.0,3432718154.0
2430,"Mar 23, 2015",267.89,277.3,261.74,266.74,22811900.0,3727111341.0
2431,"Mar 22, 2015",259.92,269.75,259.59,267.96,18438100.0,3743193531.0
2432,"Mar 21, 2015",261.64,262.2,255.65,260.02,17130100.0,3631424642.0
2433,"Mar 20, 2015",260.96,264.85,259.16,261.75,18456700.0,3654506819.0
2434,"Mar 19, 2015",255.88,264.24,248.64,260.93,52732000.0,3642156965.0
2435,"Mar 18, 2015",285.07,285.34,249.87,256.3,57008000.0,3576671767.0
2436,"Mar 17, 2015",290.6,292.36,284.37,285.51,21497200.0,3983144494.0
2437,"Mar 16, 2015",285.68,294.11,285.68,290.59,21516100.0,4053198429.0
2438,"Mar 15, 2015",281.42,286.53,281.0,286.39,11970100.0,3993628668.0
2439,"Mar 14, 2015",284.44,286.34,280.98,281.89,22612300.0,3929758785.0
2440,"Mar 13, 2015",294.12,294.5,285.34,285.34,31421500.0,3976948638.0
2441,"Mar 12, 2015",296.13,297.09,292.41,294.35,32585200.0,4101535995.0
2442,"Mar 11, 2015",291.52,297.39,290.51,296.38,33963900.0,4128796573.0
2443,"Mar 10, 2015",289.86,300.04,289.74,291.76,67770800.0,4063305050.0
2444,"Mar 09, 2015",274.81,292.7,273.89,289.61,59178200.0,4032241702.0
2445,"Mar 08, 2015",276.43,277.86,272.57,274.35,22067900.0,3818877362.0
2446,"Mar 07, 2015",272.29,277.85,270.13,276.26,17825900.0,3844351385.0
2447,"Mar 06, 2015",275.6,277.61,270.02,272.72,28918900.0,3794156466.0
2448,"Mar 05, 2015",272.74,281.67,264.77,276.18,41302400.0,3841201000.0
2449,"Mar 04, 2015",281.99,284.23,268.13,273.09,41383000.0,3797385224.0
2450,"Mar 03, 2015",275.05,285.8,268.16,281.7,50461300.0,3916108523.0
2451,"Mar 02, 2015",260.36,276.3,258.31,275.67,40465700.0,3831178959.0
2452,"Mar 01, 2015",254.28,261.66,245.93,260.2,25213700.0,3615181538.0
2453,"Feb 28, 2015",253.52,254.69,249.48,254.26,13949300.0,3531776636.0
2454,"Feb 27, 2015",236.44,256.65,236.44,253.83,44013900.0,3524820596.0
2455,"Feb 26, 2015",237.34,237.71,234.26,236.43,13619400.0,3282272605.0
2456,"Feb 25, 2015",238.89,239.34,235.53,237.47,11496200.0,3295875814.0
2457,"Feb 24, 2015",239.0,239.9,236.4,238.74,14200400.0,3312489904.0
2458,"Feb 23, 2015",235.99,240.11,232.42,238.89,16400000.0,3313897879.0
2459,"Feb 22, 2015",244.54,246.39,233.85,235.98,19527000.0,3272629326.0
2460,"Feb 21, 2015",243.75,255.32,243.18,244.53,12284200.0,3390372210.0
2461,"Feb 20, 2015",240.25,247.1,239.3,243.78,23876700.0,3379032908.0
2462,"Feb 19, 2015",236.41,242.67,235.59,240.28,18270500.0,3329631566.0
2463,"Feb 18, 2015",243.78,244.25,232.34,236.33,25200800.0,3273812262.0
2464,"Feb 17, 2015",233.42,245.77,232.31,243.61,27363100.0,3373706168.0
2465,"Feb 16, 2015",234.82,239.52,229.02,233.84,28153700.0,3237573873.0
2466,"Feb 15, 2015",257.51,265.61,227.68,234.82,56552400.0,3250242178.0
2467,"Feb 14, 2015",235.53,259.81,235.53,257.32,49732500.0,3560717936.0
2468,"Feb 13, 2015",221.97,240.26,221.26,235.43,42744400.0,3256814719.0
2469,"Feb 12, 2015",219.21,222.2,217.61,221.76,15206200.0,3066996120.0
2470,"Feb 11, 2015",219.73,223.41,218.07,219.18,17201900.0,3030676475.0
2471,"Feb 10, 2015",220.28,221.81,215.33,219.84,21115100.0,3038850985.0
2472,"Feb 09, 2015",223.39,223.98,217.02,220.11,27791300.0,3041799140.0
2473,"Feb 08, 2015",227.69,229.44,221.08,223.41,17145200.0,3086537315.0
2474,"Feb 07, 2015",222.63,230.3,222.61,227.75,21604200.0,3145761023.0
2475,"Feb 06, 2015",216.92,230.51,216.23,222.27,24435300.0,3069076711.0
2476,"Feb 05, 2015",227.66,239.4,214.73,217.11,22516400.0,2996945966.0
2477,"Feb 04, 2015",227.51,230.06,221.11,226.85,26594300.0,3130520358.0
2478,"Feb 03, 2015",237.45,245.96,224.48,227.27,40783700.0,3135343874.0
2479,"Feb 02, 2015",226.49,242.18,222.66,238.23,30612100.0,3285797305.0
2480,"Feb 01, 2015",216.87,231.57,212.01,226.97,29128500.0,3129637468.0
2481,"Jan 31, 2015",226.44,233.5,216.31,217.46,23348200.0,2997692311.0
2482,"Jan 30, 2015",232.77,242.85,225.84,226.43,26605200.0,3120272355.0
2483,"Jan 29, 2015",233.35,238.71,220.71,233.51,32213400.0,3217149466.0
2484,"Jan 28, 2015",263.35,266.54,227.05,233.91,44352200.0,3221728839.0
2485,"Jan 27, 2015",273.17,275.48,250.65,263.48,44399000.0,3627760928.0
2486,"Jan 26, 2015",254.08,309.38,254.08,273.47,106794000.0,3764417376.0
2487,"Jan 25, 2015",247.35,255.07,243.89,253.72,33582700.0,3491686145.0
2488,"Jan 24, 2015",232.7,248.21,230.02,247.85,24782500.0,3410114481.0
2489,"Jan 23, 2015",233.52,234.85,225.2,232.88,24621700.0,3203436948.0
2490,"Jan 22, 2015",227.32,237.02,226.43,233.41,33544600.0,3209962696.0
2491,"Jan 21, 2015",211.38,227.79,211.21,226.9,29924600.0,3119680595.0
2492,"Jan 20, 2015",212.91,215.24,205.15,211.32,24051100.0,2904651464.0
2493,"Jan 19, 2015",211.47,216.73,207.32,214.86,18658300.0,2952759522.0
2494,"Jan 18, 2015",200.05,218.7,194.51,210.34,30085100.0,2889858038.0
2495,"Jan 17, 2015",207.83,211.73,194.88,199.26,23469700.0,2736875952.0
2496,"Jan 16, 2015",209.07,221.59,199.77,208.1,38421000.0,2857541182.0
2497,"Jan 15, 2015",176.9,229.07,176.9,209.84,81773504.0,2880801385.0
2498,"Jan 14, 2015",223.89,223.89,171.51,178.1,97638704.0,2444379076.0
2499,"Jan 13, 2015",267.39,268.28,219.91,225.86,72843904.0,3099004902.0
2500,"Jan 12, 2015",266.15,272.2,265.2,267.8,18880300.0,3673551884.0
2501,"Jan 11, 2015",274.61,279.64,265.04,265.66,18200800.0,3643307731.0
2502,"Jan 10, 2015",287.3,288.13,273.97,274.8,15264300.0,3767535599.0
2503,"Jan 09, 2015",282.38,291.11,280.53,290.41,18718600.0,3980426431.0
2504,"Jan 08, 2015",294.14,294.14,282.17,283.35,19982500.0,3882766766.0
2505,"Jan 07, 2015",286.08,298.75,283.08,294.34,24866800.0,4032255015.0
2506,"Jan 06, 2015",274.61,287.55,272.7,286.19,23245700.0,3919623080.0
2507,"Jan 05, 2015",265.08,278.34,265.08,274.47,43962800.0,3758098008.0
2508,"Jan 04, 2015",281.15,287.23,257.61,264.2,55629100.0,3616320975.0
2509,"Jan 03, 2015",314.85,315.15,281.08,281.08,33054400.0,3846269872.0
2510,"Jan 02, 2015",314.08,315.84,313.57,315.03,7860650.0,4309551126.0
2511,"Jan 01, 2015",320.43,320.43,314.0,314.25,8036550.0,4297535768.0
2512,"Dec 31, 2014",310.91,320.19,310.21,320.19,13942900.0,4377510595.0
2513,"Dec 30, 2014",312.72,314.81,309.37,310.74,12528300.0,4247060095.0
2514,"Dec 29, 2014",317.7,320.27,312.31,312.67,12302500.0,4272268163.0
2515,"Dec 28, 2014",316.16,320.03,311.08,317.24,11676600.0,4333389568.0
2516,"Dec 27, 2014",327.58,328.91,312.63,315.86,15185200.0,4313267197.0
2517,"Dec 26, 2014",319.15,331.42,316.63,327.92,16410500.0,4476703675.0
2518,"Dec 25, 2014",322.29,322.67,316.96,319.01,9883640.0,4353789283.0
2519,"Dec 24, 2014",334.39,334.74,321.36,322.53,15092300.0,4400637769.0
2520,"Dec 23, 2014",332.02,336.29,329.6,334.57,16574200.0,4563595537.0
2521,"Dec 22, 2014",321.07,334.12,320.42,331.89,22315100.0,4525705359.0
2522,"Dec 21, 2014",329.54,329.63,318.9,320.84,15207600.0,4373820008.0
2523,"Dec 20, 2014",317.62,330.33,316.04,329.96,20856700.0,4496945577.0
2524,"Dec 19, 2014",311.18,318.53,306.77,317.84,23823100.0,4330801581.0
2525,"Dec 18, 2014",319.79,323.71,304.23,311.4,39173000.0,4241890806.0
2526,"Dec 17, 2014",326.86,333.95,315.15,319.78,37567900.0,4355021350.0
2527,"Dec 16, 2014",345.67,345.86,327.06,327.06,30864900.0,4453202603.0
2528,"Dec 15, 2014",351.36,351.82,344.93,345.35,17264200.0,4700905209.0
2529,"Dec 14, 2014",346.73,353.32,345.42,351.63,12415200.0,4785245608.0
2530,"Dec 13, 2014",352.38,352.38,346.59,347.38,11675900.0,4726102586.0
2531,"Dec 12, 2014",350.83,352.98,349.29,352.54,16989800.0,4795055945.0
2532,"Dec 11, 2014",344.34,361.36,338.76,350.51,32431300.0,4766084199.0
2533,"Dec 10, 2014",352.2,352.38,346.36,346.36,16427700.0,4708572401.0
2534,"Dec 09, 2014",361.89,363.07,344.95,352.22,32915500.0,4786893958.0
2535,"Dec 08, 2014",374.96,376.03,361.89,361.91,18898700.0,4917302822.0
2536,"Dec 07, 2014",374.84,376.29,373.27,375.1,6491650.0,5094943517.0
2537,"Dec 06, 2014",376.76,378.45,370.95,374.79,7009320.0,5089542822.0
2538,"Dec 05, 2014",369.44,379.19,365.76,376.85,15181800.0,5116358331.0
2539,"Dec 04, 2014",375.72,378.65,367.76,369.6,14529600.0,5016487250.0
2540,"Dec 03, 2014",381.72,383.03,374.35,375.01,13340100.0,5088491940.0
2541,"Dec 02, 2014",379.25,384.04,377.86,381.32,12364100.0,5172928823.0
2542,"Dec 01, 2014",378.25,383.66,376.67,379.24,11763000.0,5143434464.0
2543,"Nov 30, 2014",375.51,382.53,373.31,378.05,9194440.0,5125958175.0
2544,"Nov 29, 2014",376.15,387.6,372.14,375.49,15375600.0,5089799280.0
2545,"Nov 28, 2014",369.37,382.84,358.45,376.45,22946500.0,5101280353.0
2546,"Nov 27, 2014",370.5,373.99,368.28,369.67,8748030.0,5008058116.0
2547,"Nov 26, 2014",376.02,377.7,365.82,368.37,18601700.0,4989166443.0
2548,"Nov 25, 2014",376.89,394.7,374.78,375.35,25442200.0,5082390210.0
2549,"Nov 24, 2014",366.95,387.21,366.67,376.9,30930100.0,5102174795.0
2550,"Nov 23, 2014",353.17,370.85,353.17,367.57,15151600.0,4974540006.0
2551,"Nov 22, 2014",351.6,364.84,350.88,352.92,15273000.0,4774989954.0
2552,"Nov 21, 2014",357.88,357.88,344.11,350.85,29850100.0,4745605133.0
2553,"Nov 20, 2014",380.31,382.02,356.78,357.84,25233200.0,4839043482.0
2554,"Nov 19, 2014",373.9,386.48,373.9,380.55,18931800.0,5144903809.0
2555,"Nov 18, 2014",387.79,392.4,371.12,375.2,32222500.0,5071157408.0
2556,"Nov 17, 2014",388.35,410.2,377.5,387.41,41518800.0,5234695637.0
2557,"Nov 16, 2014",374.73,390.8,374.6,387.88,11905600.0,5239694300.0
2558,"Nov 15, 2014",399.65,405.53,371.01,376.13,15727500.0,5079582132.0
2559,"Nov 14, 2014",418.42,419.25,384.79,397.82,29589200.0,5371040273.0
2560,"Nov 13, 2014",427.27,457.09,401.12,420.73,58945000.0,5678828589.0
2561,"Nov 12, 2014",367.98,429.72,367.98,423.56,45783200.0,5715426244.0
2562,"Nov 11, 2014",365.86,371.31,363.73,367.7,15838900.0,4960242320.0
2563,"Nov 10, 2014",362.27,374.82,357.56,366.92,30450100.0,4948658123.0
2564,"Nov 09, 2014",345.38,363.63,344.26,363.26,24205600.0,4897961165.0
2565,"Nov 08, 2014",342.15,347.03,342.15,345.49,8535470.0,4656988222.0
2566,"Nov 07, 2014",349.82,352.73,341.78,342.42,16834200.0,4614264695.0
2567,"Nov 06, 2014",339.46,352.97,338.42,349.29,18797000.0,4705591219.0
2568,"Nov 05, 2014",330.68,343.37,330.68,339.49,19817200.0,4572205935.0
2569,"Nov 04, 2014",327.16,331.77,325.08,330.49,15655500.0,4449934321.0
2570,"Nov 03, 2014",325.57,334.0,325.48,327.55,12948500.0,4409040617.0
2571,"Nov 02, 2014",326.08,329.05,320.63,325.89,8603620.0,4385292372.0
2572,"Nov 01, 2014",338.65,340.53,321.05,325.75,16677200.0,4382113991.0
2573,"Oct 31, 2014",345.01,348.05,337.14,338.32,12545400.0,4549893052.0
2574,"Oct 30, 2014",335.71,350.91,335.07,345.3,30177900.0,4642194094.0
2575,"Oct 29, 2014",357.09,357.83,335.34,335.59,18192700.0,4510175245.0
2576,"Oct 28, 2014",353.21,359.98,352.68,357.62,7845880.0,4804812401.0
2577,"Oct 27, 2014",354.78,358.63,349.81,352.99,13033000.0,4741410021.0
2578,"Oct 26, 2014",347.49,359.22,343.93,354.7,11272500.0,4763036253.0
2579,"Oct 25, 2014",358.61,359.86,342.88,347.27,18127500.0,4662139220.0
2580,"Oct 24, 2014",358.59,364.35,353.3,358.35,15585700.0,4809419914.0
2581,"Oct 23, 2014",382.96,385.05,356.45,358.42,26456900.0,4808952572.0
2582,"Oct 22, 2014",386.12,388.58,382.25,383.16,11641300.0,5139461096.0
2583,"Oct 21, 2014",382.42,392.65,380.83,386.48,14188900.0,5182426851.0
2584,"Oct 20, 2014",389.23,390.08,378.25,382.85,16419000.0,5132276503.0
2585,"Oct 19, 2014",391.25,393.94,386.46,389.55,5914570.0,5220783140.0
2586,"Oct 18, 2014",383.98,395.16,378.97,391.44,11416800.0,5244892214.0
2587,"Oct 17, 2014",382.76,385.48,375.39,383.76,13600700.0,5140342471.0
2588,"Oct 16, 2014",394.52,398.81,373.07,382.56,26990000.0,5122903035.0
2589,"Oct 15, 2014",400.95,402.23,388.77,394.77,25267100.0,5285043276.0
2590,"Oct 14, 2014",391.69,411.7,391.32,400.87,38491500.0,5365153884.0
2591,"Oct 13, 2014",377.92,397.23,368.9,390.41,35221400.0,5223924767.0
2592,"Oct 12, 2014",362.61,379.43,356.14,378.55,17552800.0,5063689090.0
2593,"Oct 11, 2014",361.36,367.19,355.95,362.3,13345200.0,4844961125.0
2594,"Oct 10, 2014",364.69,375.07,352.96,361.56,43665700.0,4833830847.0
2595,"Oct 09, 2014",352.75,382.73,347.69,365.03,83641104.0,4878718500.0
2596,"Oct 08, 2014",336.12,354.36,327.19,352.94,54736300.0,4715887222.0
2597,"Oct 07, 2014",330.58,339.25,320.48,336.19,49199900.0,4490819565.0
2598,"Oct 06, 2014",320.39,345.13,302.56,330.08,79011800.0,4408130777.0
2599,"Oct 05, 2014",328.92,341.8,289.3,320.51,83308096.0,4279040870.0
2600,"Oct 04, 2014",359.89,364.49,325.89,328.87,47236500.0,4389218291.0
2601,"Oct 03, 2014",375.18,377.7,357.86,359.51,30901200.0,4796851775.0
2602,"Oct 02, 2014",383.99,385.5,372.95,375.07,21777700.0,5003085408.0
2603,"Oct 01, 2014",387.43,391.38,380.78,383.61,26229400.0,5115688242.0
2604,"Sep 30, 2014",376.09,390.98,373.44,386.94,34707300.0,5158621325.0
2605,"Sep 29, 2014",376.93,385.21,372.24,375.47,32497700.0,5004177243.0
2606,"Sep 28, 2014",399.47,401.02,374.33,377.18,23613300.0,5025729375.0
2607,"Sep 27, 2014",403.56,406.62,397.37,399.52,15029300.0,5322075836.0
2608,"Sep 26, 2014",411.43,414.94,400.01,404.42,21460800.0,5386071486.0
2609,"Sep 25, 2014",423.16,423.52,409.47,411.57,26814400.0,5479902023.0
2610,"Sep 24, 2014",435.75,436.11,421.13,423.2,30627700.0,5632911451.0
2611,"Sep 23, 2014",402.09,441.56,396.2,435.79,45099500.0,5798754889.0
2612,"Sep 22, 2014",399.1,406.92,397.13,402.15,24127600.0,5349637034.0
2613,"Sep 21, 2014",408.08,412.43,393.18,398.82,26580100.0,5303651275.0
2614,"Sep 20, 2014",394.67,423.3,389.88,408.9,36863600.0,5436072002.0
2615,"Sep 19, 2014",424.1,427.83,384.53,394.8,37919700.0,5246779621.0
2616,"Sep 18, 2014",456.86,456.86,413.1,424.44,34483200.0,5638918842.0
2617,"Sep 17, 2014",465.86,468.17,452.42,457.33,21056800.0,6073910021.0
2618,"Sep 16, 2014",474.86,475.64,465.13,466.06,16797300.0,6187570806.0
2619,"Sep 15, 2014",477.77,478.62,474.02,475.37,15345200.0,6309195218.0
2620,"Sep 14, 2014",479.12,479.85,476.12,477.89,13105500.0,6340778582.0
2621,"Sep 13, 2014",477.79,482.12,475.1,479.0,15588000.0,6353614254.0
2622,"Sep 12, 2014",479.58,479.63,473.01,477.75,15437200.0,6334873398.0
2623,"Sep 11, 2014",479.62,482.35,474.61,479.75,16852900.0,6359504769.0
2624,"Sep 10, 2014",475.48,487.47,475.14,479.36,22787800.0,6352285708.0
2625,"Sep 09, 2014",474.88,477.38,467.78,475.26,21447800.0,6296101902.0
2626,"Sep 08, 2014",481.81,489.83,468.79,474.6,30238000.0,6285637995.0
2627,"Sep 07, 2014",485.13,488.07,482.28,482.28,8994050.0,6385589802.0
2628,"Sep 06, 2014",483.34,488.6,483.0,484.83,10601400.0,6417500778.0
2629,"Sep 05, 2014",489.67,490.64,481.61,483.34,15302500.0,6395641762.0
2630,"Sep 04, 2014",477.68,493.93,477.09,489.66,26081400.0,6477467310.0
2631,"Sep 03, 2014",476.87,481.71,476.21,477.59,13342200.0,6315859936.0
2632,"Sep 02, 2014",474.48,482.99,472.32,477.43,23337900.0,6311703012.0
2633,"Sep 01, 2014",477.79,485.31,471.91,474.88,20432000.0,6276309535.0
2634,"Aug 31, 2014",502.9,504.88,474.81,477.76,44632300.0,6312801960.0
2635,"Aug 30, 2014",508.59,509.31,501.64,504.25,9424070.0,6660385523.0
2636,"Aug 29, 2014",508.42,511.7,503.82,508.52,17624800.0,6714458468.0
2637,"Aug 28, 2014",510.88,516.16,506.88,507.82,19862000.0,6703031046.0
2638,"Aug 27, 2014",512.19,520.71,510.92,511.15,22648500.0,6744868296.0
2639,"Aug 26, 2014",502.54,512.69,502.54,511.57,23235100.0,6748171027.0
2640,"Aug 25, 2014",508.22,508.22,499.23,502.5,18356700.0,6626339378.0
2641,"Aug 24, 2014",498.29,512.89,497.35,508.29,19441700.0,6700963067.0
2642,"Aug 23, 2014",513.39,514.3,492.11,498.08,25171900.0,6564528885.0
2643,"Aug 22, 2014",517.58,521.48,501.27,514.04,36563900.0,6772889206.0
2644,"Aug 21, 2014",510.45,531.9,510.45,517.24,49444200.0,6812929386.0
2645,"Aug 20, 2014",485.07,518.28,467.51,511.98,46527600.0,6741573447.0
2646,"Aug 19, 2014",461.48,485.71,455.54,485.24,38422400.0,6387510426.0
2647,"Aug 18, 2014",491.51,499.37,443.85,461.46,50783800.0,6072259848.0
2648,"Aug 17, 2014",519.14,520.19,483.63,491.8,24300900.0,6468997661.0
2649,"Aug 16, 2014",497.83,521.47,487.74,519.71,22832500.0,6833965310.0
2650,"Aug 15, 2014",511.14,518.18,487.93,497.01,25598300.0,6533519507.0
2651,"Aug 14, 2014",546.18,546.24,498.73,505.97,35803900.0,6649282620.0
2652,"Aug 13, 2014",570.38,573.03,532.67,546.66,25777500.0,7181459812.0
2653,"Aug 12, 2014",576.51,576.95,566.59,569.64,13978200.0,7481336243.0
2654,"Aug 11, 2014",591.28,591.51,574.05,576.37,14764200.0,7567178700.0
2655,"Aug 10, 2014",589.17,594.46,587.94,591.06,7555310.0,7757394871.0
2656,"Aug 09, 2014",592.47,592.47,587.63,589.37,7922070.0,7732619577.0
2657,"Aug 08, 2014",588.88,598.12,588.79,592.58,11072000.0,7771958458.0
2658,"Aug 07, 2014",584.65,591.1,584.05,588.87,11131400.0,7721014780.0
2659,"Aug 06, 2014",585.95,587.49,583.1,584.65,14497900.0,7663383046.0
